parcelNumber,address,appraisedValue,numStories,yearBuilt,numBedrooms,numFullBaths,numHalfBaths,livingArea,basement,basementArea
17-19-01-27-564,3792 COLONY HILL DR,"$116,200.00",1,2000,2,2,0,1100,NO,0
17-19-01-35-572,3728 S LEASURE CT,"$156,500.00",2,2000,3,2,1,1850,NO,0
17-19-01-36-573,3720 S LEASURE CT,"$116,200.00",1,2000,3,2,0,1100,NO,0
17-19-01-39-550,3711 COLONY HILL DR,"$101,400.00",1,2004,2,2,0,912,NO,0
17-19-01-48-550,3681 COLONY HILL DR,"$121,600.00",1,2004,3,2,0,1152,NO,0
17-19-01-49-550,3685 COLONY HILL DR,"$101,400.00",1,2004,2,2,0,912,NO,0
17-19-01-56-550,3548 COLONY HILL DR,"$101,400.00",1,2004,2,2,0,912,NO,0
17-19-01-58-550,3662 COLONY HILL DR,"$88,500.00",1,2004,2,1,0,864,NO,0
17-19-01-65-550,3676 COLONY HILL DR,"$105,200.00",1,2004,2,2,0,912,NO,0
17-19-01-78-550,3726 COLONY HILL DR,"$88,500.00",1,2004,2,1,0,864,NO,0
